f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100
-0.83347,-0.842934,-0.577299,-0.091668,-1.096198,-1.736103,-1.678001,0.636752,0.266987,-0.857181,-0.983022,0.246305,-0.072741,0.753455,0.833522,-1.159036,-1.106359,-0.345374,-0.040072,-0.44755,1.457908,0.834693,-1.593836,-0.97927,-0.498351,1.05317,-1.262177,-0.445956,-1.467802,1.177583,1.06716,0.09524,-1.190821,0.272062,0.14265,-0.876595,1.77003,-1.637352,-0.741751,0.977794,0.883544,-1.658415,-0.131338,1.652711,0.713253,1.523546,-1.283915,0.840681,-0.932857,-1.167761,-0.659328,0.772898,0.499582,-0.892403,-0.223284,0.230078,-0.086344,-1.505321,1.58519,1.503019,-0.937941,0.993801,-0.014631,0.292322,-1.388945,1.228,-1.178511,-1.341454,1.668469,1.090938,-1.431185,-1.482172,-0.180822,0.316851,-0.967828,-1.356899,0.850683,1.675673,1.727467,0.021637,0.167136,-0.19304,-0.874383,-0.325725,0.167621,1.682175,0.734913,-1.148155,0.012312,-0.741277,0.203673,-0.7593,1.677183,-1.003446,0.66062,1.654376,-0.593337,1.584343,1.578113,1.233575
-0.294084,-1.075194,-0.94133,-0.530958,-0.632037,3.741006,1.734483,1.667117,-0.303666,0.323647,1.570912,-1.555218,-1.345507,1.667859,-0.598942,-1.703553,-0.478947,-0.431607,-0.509048,1.499399,-0.886348,1.024782,0.259713,0.299183,1.027317,-0.595012,0.310059,0.212003,0.634657,0.911593,-0.116718,0.468145,-1.620755,-1.14598,-1.038758,0.709966,0.886832,-0.881046,-0.813341,-0.957206,0.520602,0.779614,-1.457207,-0.639492,1.393589,0.260095,-1.596982,-0.114659,-1.458249,0.408121,-1.14025,-0.862579,1.19951,1.075506,0.842428,1.705796,-0.58754,1.480181,1.179243,-0.653656,-1.405619,0.876206,-0.141605,-1.470335,1.247632,-0.288876,1.069892,-0.137606,1.73651,1.453486,-1.45651,0.602452,-1.379443,1.168738,-0.999928,0.455102,0.317008,0.248895,-1.068383,-1.136283,0.705567,-0.027577,-0.865649,-0.504308,1.715158,-1.500327,0.646791,0.043849,0.445618,-0.858957,0.933715,0.51048,-1.687571,0.891623,1.577257,1.579381,1.07737,1.430666,0.069393,-0.775868
-0.204554,-0.447142,-0.538542,-0.274606,-0.684507,-0.690052,-1.271259,0.975298,-0.641539,1.622674,0.984654,-1.530379,1.397536,1.671003,-1.433632,-0.323393,-1.407127,0.895493,-0.282696,1.71899,1.186879,1.166946,-1.092541,-0.360019,0.119081,-1.138359,-0.116734,-1.251035,-0.916549,-1.201286,-0.040425,-0.028061,0.339977,1.695009,-0.961323,1.542138,-0.156143,0.027611,-0.812584,0.17151,-0.122908,-0.346598,-1.445264,0.452507,-0.253705,-1.472292,0.22852,0.342719,-0.724941,0.590241,1.511816,-0.061838,0.298789,-0.585052,-1.10937,-0.2527,0.730915,-0.357317,-0.472087,1.385919,-0.835774,0.209171,-0.00479,0.519219,-0.513189,-0.530698,1.487569,0.379963,0.978782,0.378647,1.620277,-0.560478,-0.782871,1.643419,0.793815,0.160767,0.550049,-0.320758,-1.113895,-1.499244,-1.50279,1.698815,-0.282774,-1.640439,0.539308,0.904663,0.933548,0.489999,0.895927,1.728231,1.400708,-0.640871,1.539664,-0.210164,0.933023,-0.521161,-1.09863,0.596456,-0.385967,1.70337
0.710736,1.144789,-0.806898,-0.929171,-0.658881,1.145919,1.23581,1.150183,-1.521477,0.219233,-1.60545,0.750431,-1.171634,-0.32258,-1.101394,0.942514,0.683054,0.555822,-1.534008,-1.658376,-0.688987,0.129338,0.386473,-0.283675,-1.633288,-1.464155,1.037003,-1.47763,1.055842,0.404918,-1.507052,-1.364291,0.454856,0.210363,1.63193,-0.948986,0.759437,0.79307,1.294098,-0.411132,-0.757709,-1.171775,-1.364765,0.594577,0.46074,-1.236761,-0.65631,-1.75221,1.721782,1.237421,0.808429,1.384404,-0.834777,0.381342,0.907373,1.71297,0.098873,-0.747418,1.133447,0.807696,-1.773862,1.097626,-0.141863,0.822432,1.684566,-1.12215,0.657898,-1.580669,1.603349,0.951177,1.413217,-0.263731,-0.457837,-0.032898,-1.753217,-1.698887,0.170034,0.168993,0.111954,-0.27819,0.897691,-1.352638,-0.044321,1.403532,-1.640935,0.807713,-0.63914,0.935567,1.575833,0.216525,-0.027268,1.388972,0.742675,0.593984,-1.051035,-1.160114,0.962169,0.216419,1.283259,-0.903537
-0.737054,-1.32366,-1.621588,-0.405165,-0.759876,-1.142725,-0.116652,-1.009635,-1.157123,-1.133999,0.134494,0.943458,-1.701569,-0.834576,-1.554767,0.41211,0.843967,1.160072,0.49113,-0.367135,-0.405584,-0.192169,-1.454719,0.574237,-0.971842,-0.876349,-0.37225,-0.165488,1.204682,1.08629,-0.803156,0.787328,1.454232,-0.855881,0.822163,1.43726,1.404458,-0.353997,-0.094403,0.370571,0.347471,0.666527,-1.229492,-0.006613,0.796184,-1.351417,-1.029542,-1.384852,-1.66738,-1.652589,-0.266378,0.340083,-1.474723,-0.712058,-0.755819,-0.476175,-1.454742,-1.579423,-1.143239,0.197817,0.022368,1.594849,-1.151141,-1.695675,0.23636,-0.348878,1.16746,-0.530651,0.916972,-0.036528,-0.221162,1.033577,-0.963214,-1.102892,1.54891,0.679131,0.472085,-1.563087,0.872755,-1.243307,1.177832,1.400936,1.152171,1.148858,1.705755,1.049261,0.002655,-1.155102,-0.040441,0.258157,-0.815269,0.874221,-0.841598,-1.289794,-0.997584,-1.477774,0.544468,0.150842,0.996259,0.008853
-0.296415,-0.749525,-0.45799,0.382704,-0.51054,-0.388051,-0.081066,-0.71011,-1.560121,0.964202,1.622206,-1.055437,-0.48949,0.444102,-1.561711,1.114318,-1.068835,1.087442,-0.827304,0.305482,-1.583295,0.225595,-1.145859,0.446015,-0.99968,-0.192507,0.452342,1.173282,-0.275847,-0.795545,-1.236142,0.088659,-0.789524,-1.230349,-1.619914,-1.017477,0.34498,0.793463,-1.559711,-1.435822,-1.31821,0.634544,-0.397441,-0.718295,0.273019,0.57254,1.335008,-0.652644,0.452507,1.248453,-0.800425,-1.009014,-1.381517,1.15053,-1.306659,-0.28006,0.154052,0.624357,-1.584823,1.58834,0.018584,-1.586947,-0.325408,1.611283,1.632582,0.139636,0.64343,0.707878,0.440749,-0.155195,1.395883,0.898351,-0.10652,0.827773,1.206432,-1.163302,1.599019,-0.429809,-1.270893,0.049196,-1.676142,0.450101,-0.791632,-0.334752,0.593084,-0.535094,0.093594,-0.967063,-0.242802,-1.243074,-0.97724,0.002097,-0.530139,-1.126317,0.828651,-0.98958,-1.26544,-0.343206,1.065576,-1.243395
-0.220897,0.312874,-0.598201,-0.796055,-0.354697,-0.469335,0.475088,-0.304892,0.364973,-1.346455,1.449085,-1.467834,0.230962,1.566346,0.491425,-0.644259,1.607297,0.558064,-0.144604,0.10537,-0.447591,0.336677,-1.153905,0.546682,-1.319579,-0.97673,0.324882,1.050414,-1.299304,0.552052,1.063831,1.378516,-1.418267,1.001119,0.59851,-1.604956,-0.458533,-0.89497,0.653244,-1.345762,-0.459017,-1.548088,1.0609,-1.380281,-0.050119,-1.15914,-0.907275,1.46237,-1.328277,1.441813,-1.416896,1.078562,-0.963232,-0.205765,-0.137921,-0.930843,0.134308,-0.167877,0.503005,0.022569,-0.895395,0.321956,-1.185321,-0.559632,1.1249,-0.314588,0.022734,-0.809388,1.228795,0.56548,-0.852858,1.19515,-1.374493,-1.610697,-0.132434,-0.322373,-0.09253,-1.658589,-1.357832,0.664476,0.907097,1.023653,-1.251676,1.471864,-0.47277,1.513767,-0.780464,-0.116992,0.378418,-0.834992,0.993072,0.399265,0.208461,-0.180552,-0.207474,-1.477666,-1.410998,-1.473896,-0.122902,1.299304
-1.604563,-1.15774,-0.589159,1.549775,-0.539655,0.065794,0.161495,-0.836173,-0.307828,0.882593,1.15605,0.732581,0.266267,0.506925,-0.985025,1.503617,0.049285,-0.404599,-1.42385,-0.789013,-0.533599,-0.935341,0.408367,1.479736,-0.4071,0.476218,0.934929,-1.150277,1.372625,1.357619,-1.578512,1.60983,-0.916195,0.71518,1.497721,0.459386,1.296181,-0.160575,-1.147886,-0.29086,-0.971927,-1.589261,-1.578711,-0.076426,0.051071,-1.482362,-1.491808,-1.741314,-0.622601,-0.001583,-0.001308,-1.389088,1.647597,-0.519893,-0.16606,1.339075,0.51462,0.259087,-0.808121,1.341879,1.557014,0.516663,0.240397,-1.404987,1.681062,0.607212,0.045111,1.268372,1.641101,0.656402,-1.180654,-1.620311,-0.971876,-1.150396,0.983768,-0.459622,1.439827,-1.0684,0.972043,-0.614271,0.308542,0.029427,1.352074,-1.2462,-0.684993,0.544091,1.084313,1.265266,0.716282,-0.520933,1.632036,-0.327333,-0.493149,-1.076135,0.232824,1.122591,-0.952715,1.102036,1.247761,-0.021301
0.095786,-0.259801,-0.628119,-1.581704,-0.631809,0.542899,-0.419519,0.03664,-1.013765,1.439864,-1.636872,-1.385173,0.439544,0.728966,-0.54618,-0.17223,1.037785,1.429648,-0.400465,1.486883,0.827709,1.271581,0.095301,1.038104,1.123864,1.743311,-1.401754,-0.298478,-0.879568,0.552798,-0.696448,0.469923,0.076943,-1.109975,0.747749,-1.134407,-0.886567,-0.938458,1.287297,0.635957,0.641025,0.611279,-0.194483,1.320491,0.848466,0.821879,1.433273,0.234169,0.742384,-0.74209,-0.073961,-0.90562,-0.944773,-0.613797,0.268988,1.495988,-1.558167,-0.940712,-1.460158,1.114239,-0.695269,0.713531,0.214269,0.016296,0.539348,0.537629,1.530594,0.045229,0.065776,-1.300715,-0.492296,-1.285023,-1.040812,0.724924,1.301696,1.368622,1.550973,1.278063,0.630277,1.691398,-0.09549,0.505288,-0.998063,0.255921,-1.14912,1.649534,-0.748517,-0.797534,0.418688,1.049776,0.737694,0.420604,-1.421004,-1.56837,0.876534,0.680855,0.313641,-0.542301,0.571222,-0.26254
1.649577,1.116538,-0.347877,-0.757014,-0.216483,-0.628834,-0.675781,-1.040816,1.423295,-1.215247,0.436193,0.572968,-0.923571,0.989831,1.542708,0.21429,-0.411036,-0.466613,0.013371,1.027096,-0.557913,0.379533,-0.530226,-1.353777,1.689682,0.221797,-0.214665,0.081239,1.308662,0.204283,-0.727326,-0.479934,1.417489,0.78448,1.421906,0.361269,0.964935,0.70496,0.32009,0.380067,1.517639,-1.002373,-0.545766,-0.99154,-1.577213,-0.716359,0.1768,1.135086,1.643661,-1.107796,1.345962,-1.593439,0.269903,-0.945275,-0.118746,0.631151,0.185795,-0.812372,-0.121375,-0.791914,-0.002038,1.468544,0.467854,-0.118743,0.453295,0.682845,-0.483403,-1.043279,1.768354,0.292393,-0.26492,-1.564579,0.196186,1.329363,1.151856,0.599848,0.899629,0.773457,-0.403868,0.925292,1.285183,-0.269084,1.141351,1.422618,-0.430177,-0.212878,-0.929431,1.573808,-1.709595,-0.063998,0.13886,0.493559,1.083691,0.547183,1.185526,-1.414897,-0.938758,0.906601,-1.361707,-1.394341
0.79358,1.77796,2.41445,0.57308,2.138409,-0.36183,-0.866607,0.644117,1.013965,-1.599927,-1.032369,0.812229,1.682104,-0.06545,-0.649411,0.490586,-0.747857,1.45235,1.473816,0.84834,0.894226,0.620967,-1.638053,-1.412546,-1.399561,0.053679,1.434251,-0.416656,1.283838,1.360781,-1.343297,0.590079,-0.962389,0.763781,0.369302,0.985156,0.505935,-0.335138,-0.55336,-0.56216,-1.214868,0.827755,0.127081,-0.233757,-1.005238,0.885969,-0.271596,-1.31346,-0.423478,-0.043205,1.229639,0.352101,-1.574315,-0.310749,1.636846,-0.493493,-1.225107,-1.28204,-0.03186,1.716983,0.33322,1.620012,-0.588339,1.34778,-0.702188,0.034472,1.751001,1.67911,1.336237,-1.387265,-1.267055,1.632194,0.494772,-0.848841,-1.34775,1.616738,-0.212212,1.107281,0.38676,-1.648896,-0.052184,-0.506675,-1.481739,-1.42607,0.735042,-0.499939,0.634269,0.903549,-0.054028,1.099046,0.513832,1.41848,1.207752,0.815923,-0.08281,-0.759838,-1.120212,0.951,-1.58358,-1.29521
-0.670302,-1.132912,-1.271493,-0.540531,-1.235608,-0.851322,-1.352552,0.045742,1.090616,-1.453311,1.494923,1.555349,-0.759244,-1.233243,-1.535435,0.062361,1.436168,-0.269983,-0.137636,0.180269,-0.020481,-1.537405,1.126323,1.240636,0.639263,-1.203241,1.093049,-1.694137,-1.356361,1.546324,1.455986,1.194268,0.620505,0.88086,1.516077,0.118778,-0.194347,1.184687,0.625552,0.205717,1.089691,1.517424,-1.699286,0.13025,-1.154824,-0.121569,-0.570586,-1.632415,0.317081,0.180663,-0.491314,1.495904,-1.453028,-0.108692,-1.241715,0.119878,-1.418353,-0.149598,0.096539,-1.062729,0.726385,-0.461234,-0.69083,-0.443765,1.344134,-1.133894,-0.85789,-0.656832,-0.610412,0.307382,-0.694736,-0.647336,-0.720088,1.335038,1.455719,-0.08223,0.73654,0.158858,-1.101788,0.737906,-1.465826,-0.270133,-1.219774,-0.022541,1.502514,-0.608205,-0.841792,0.315295,0.899848,0.519422,0.422023,-1.167206,-0.601107,1.742959,-1.220132,-0.037432,0.948736,1.232237,-1.313569,-0.761132
0.238571,0.511276,-0.471123,-0.433216,-0.920844,-1.682637,-0.059971,-1.210094,0.436497,-1.223449,-0.182264,-1.46811,-1.260615,1.174338,0.995586,-1.674637,-0.769798,-0.338647,-0.526084,0.874882,-0.079311,1.112465,-1.363792,1.491243,-0.490194,0.663694,0.461121,0.13405,0.137964,-1.272757,-0.414507,-0.080807,1.179294,1.288075,-0.07276,-0.266648,-0.721115,-0.380667,0.635784,0.318404,-0.225239,-1.441235,-1.237545,0.44508,0.85315,1.249729,-0.33615,0.600895,1.163572,-0.265624,0.597328,0.098476,-0.694591,1.477176,-0.266071,1.588386,-1.435759,-0.371652,-0.8642,0.672068,0.146181,-0.406044,-0.819511,-0.57318,-0.957366,1.420093,0.163082,1.712886,0.487545,0.746031,-0.890955,-0.967369,0.061961,-1.014099,-0.019552,-1.380779,-1.504405,-0.93601,0.007365,1.189274,-0.864959,-1.646033,0.447676,0.305009,-1.325691,-1.35894,-0.124511,-1.672998,1.416502,1.60453,-1.422769,-1.490155,-0.31895,0.294633,-0.970999,-0.043104,1.613552,-1.272392,0.546578,0.751872
-0.066364,-0.438434,-0.48334,-1.375817,-0.458634,-0.182244,-0.98644,1.780117,-0.058464,-0.134503,-0.056379,0.81168,-0.03132,-1.122189,1.191986,1.558978,-0.420701,1.338339,1.435148,-1.382425,-1.238278,-1.210791,-0.32608,-0.488037,0.002965,0.689301,0.807818,-0.887918,0.409352,0.947162,0.706554,0.005283,0.737298,1.127091,1.40703,-1.337233,-1.672939,1.000617,0.827107,-1.669771,1.724035,-1.452868,-0.861243,1.198123,0.118813,-1.129687,1.183067,-0.415827,-0.696087,0.545625,0.813414,0.363906,0.669307,-0.07941,-0.550132,0.062454,1.021573,1.445893,1.067339,-1.055741,1.201829,1.109167,-0.966875,1.366696,0.891358,-1.06593,-0.529936,-0.003477,0.543102,-1.158805,-1.382128,-0.724399,1.018983,0.767699,0.054401,0.80129,-0.904042,1.565229,1.166232,1.190277,1.453329,-1.421499,-0.947769,-1.450168,-0.534387,1.59023,-0.168208,0.786006,-0.95139,-0.025448,-1.697148,0.712058,1.411198,0.989554,-0.739626,0.545368,1.642901,-1.13621,-0.214677,0.479784
0.88717,1.353211,0.651223,-0.626299,0.796671,-1.068928,-0.712318,-1.058995,0.197389,-0.653912,0.25812,0.673623,1.294491,0.218931,0.632217,-0.900786,1.214872,0.716925,-1.168241,-0.617979,-0.508344,-0.093975,-0.105927,0.115213,1.236008,-0.93533,-1.011787,-0.407998,0.123861,-1.573687,1.545827,-1.387711,1.289449,1.153472,-1.051531,-0.478983,0.92644,0.746452,1.274453,-0.389445,0.967725,1.564404,1.275529,-0.744428,0.823017,-1.224968,-0.485796,1.202864,-1.479516,-1.658559,0.111359,-1.496422,-0.883807,-1.156646,-0.818536,-1.672871,1.518005,0.938716,1.492508,0.459022,1.44423,0.130809,-0.245733,0.474511,-1.618552,-0.799187,-0.108146,1.047975,-0.247533,1.394361,-0.999151,-1.669435,1.269042,-1.227221,-1.632035,1.378692,-1.242527,0.870996,1.108105,-0.550286,-0.937233,-0.40924,0.637542,1.419052,1.630111,1.347263,0.271526,1.617762,-0.651897,0.944485,-1.550031,0.121584,0.751534,-1.596711,-1.067208,1.238704,1.097199,-0.001837,0.257525,0.758787
-1.428002,-1.377779,-1.504676,-0.927877,-0.935899,0.07127,0.678167,-0.830814,-0.059655,-0.326225,1.06662,0.343141,-0.735905,-0.799413,-1.472564,1.284068,0.991099,0.682604,1.1006,0.318328,1.325999,-1.431891,-0.977319,-1.2794,1.597,-0.949728,-1.509066,0.679251,0.266204,-0.212103,-0.337464,-0.569234,0.750583,1.35538,-0.973985,-1.408102,1.014527,1.129107,-0.965328,-0.348109,0.564754,0.806517,-0.418392,-1.023862,-1.301535,1.391109,0.59251,0.355085,-0.52523,-1.192501,0.288935,-1.6123,0.595082,-1.672418,-1.467808,0.176299,-0.840145,0.01399,0.995239,1.452287,-0.273232,-0.501886,-0.399027,0.787461,-0.697493,0.599421,-1.48627,0.829548,0.072943,-0.862949,-0.588872,-1.702586,1.508534,-0.7284,-1.311189,0.457547,0.191428,-1.415011,-0.286192,-1.27561,-0.937395,-0.40157,-1.389519,-1.582806,0.448351,1.609145,-0.236478,0.696145,0.615905,-0.423917,-1.428994,1.448746,-0.928135,0.983939,0.97138,-0.011233,-0.1744,1.314338,0.513339,-1.114389
0.878829,1.382812,1.261442,0.923532,1.674964,-1.472104,-1.300015,-0.741382,1.389802,0.657524,-1.267149,1.443335,0.397019,1.449479,1.180751,-1.012564,1.271679,-1.160366,0.179763,-0.127208,-1.641819,-1.194794,1.291454,0.945462,1.162863,1.361922,-0.918505,1.210718,1.313109,1.065227,-1.569225,1.664724,-0.711126,1.567238,-1.328484,1.118565,-0.405589,1.53271,-1.475021,1.308208,-1.248509,0.213264,0.397079,0.500787,1.509728,-0.734452,-0.611322,-1.078358,0.380816,0.225658,0.21948,1.081251,1.547469,0.739149,0.659923,-1.066073,-0.361652,0.579412,1.102651,1.705933,-0.448196,-1.403864,-0.7236,0.739419,0.885484,-0.859009,-1.553807,-0.500413,0.181981,-1.439989,1.480806,-1.453011,-1.631641,-1.221478,-1.142639,1.272022,-1.678379,-0.368176,-1.119051,-1.209308,-0.696777,-0.456472,-0.488341,-1.037472,0.094765,0.583367,-0.199887,-1.225252,1.457955,1.109879,-0.667766,0.515601,0.761535,-0.679262,0.156206,1.369627,-0.291056,-0.084995,0.381147,-1.709102
-0.994688,-1.397426,-0.000103,-0.580983,-0.743145,0.965895,0.319927,1.087971,0.728616,1.659905,-1.522349,-0.183925,-0.427232,-0.494892,-1.586832,0.211248,-1.319773,-0.979073,-0.476541,-1.164089,-1.313563,0.084544,1.497398,0.558827,-0.229322,-0.5305,-1.632354,-0.581314,0.769431,0.332552,-0.988037,-1.379816,1.389613,1.318458,-0.649705,-0.917984,-0.737224,1.74821,1.213155,0.740247,-0.990356,-1.460446,-0.669185,0.83072,1.641618,0.522224,-0.360744,-0.154535,-1.087931,-1.052404,0.628324,0.531652,-1.505933,-0.644941,-0.396254,0.201127,1.718064,1.068991,1.05759,0.487795,0.656905,1.195142,-0.834844,1.708479,1.297545,1.498094,0.735141,-0.678081,-0.420701,-1.019456,1.482133,-0.998157,-1.305705,0.581838,0.633355,0.899384,-0.414366,1.288883,0.072144,-1.511611,0.930092,1.449642,1.526543,0.85162,0.945689,-1.687388,-0.670447,1.513604,1.400196,0.62271,0.613604,0.8113,1.184057,-1.010044,1.477696,1.331192,1.146197,-1.347382,-0.910241,-0.595974
-1.219732,-1.063181,-0.454072,-0.314313,-0.73412,-1.197246,-1.371929,0.971842,-1.304255,-0.734573,-0.528842,-1.173358,-0.013195,0.448189,-0.341073,0.999411,-1.667858,0.987327,-0.890414,-0.242331,0.437287,-0.831383,1.24936,-0.716042,-1.456769,0.833559,1.218286,-1.081466,-0.276507,0.60729,-0.524154,1.281187,-0.114074,-1.288425,-0.711263,-0.542826,1.109172,-0.856452,-1.248047,-1.694407,-0.42482,-0.99187,-0.732945,0.261466,1.030308,0.543401,-1.457314,1.27827,-0.169835,0.226251,0.37694,0.435165,-0.394629,-1.238569,-0.512441,-0.026007,-0.438949,1.617426,1.026714,-1.238326,-1.100367,-0.092406,0.415709,1.570066,-1.033498,0.83294,1.118393,-0.363127,1.106509,-1.439564,-0.178173,0.306992,1.531619,-0.880458,1.194611,0.485447,0.704423,-0.503545,0.209978,1.046596,-0.02201,-0.329523,1.176244,1.384054,-1.275146,1.417289,0.149472,1.534545,-1.564278,1.094231,1.379552,-0.315803,-0.58692,0.759781,1.03864,-0.856555,0.706476,0.55576,-0.362079,-1.51515
-1.063033,-0.511119,-1.223767,-0.620599,-1.004763,-0.816862,-0.612292,0.578129,-1.393412,-1.454099,-1.197405,-0.221292,0.169923,0.913104,0.939973,-1.538117,-0.302045,1.733649,0.136575,1.605408,-1.210402,0.204388,0.931841,0.977008,1.153718,0.706325,0.372534,0.839186,-1.541689,1.100788,1.512646,-0.205036,1.155271,-1.19541,0.913397,-1.237986,1.240583,-0.356517,0.805077,-0.672203,-0.309468,1.386497,-1.709212,-1.418458,0.336798,-1.425489,-0.903409,-0.761942,-0.081251,-1.094576,-0.680884,-0.467832,0.1703,0.833483,0.983043,1.293541,1.578223,-1.462793,-0.905268,0.96098,0.417349,-0.617285,-0.452972,-1.167855,-0.998613,1.312895,0.675461,0.649607,-1.245804,0.755951,1.195962,0.379152,-0.301258,0.122285,-1.272073,0.505996,-0.228903,1.208156,0.115396,1.022391,0.347829,0.979285,-1.189267,0.899393,1.306103,0.413238,0.610989,-1.550292,0.866321,0.929267,-0.892269,0.123712,0.813721,0.727558,-0.301976,0.373986,-1.362011,-0.350007,1.300195,-0.639689
-0.549759,-0.98992,-0.63151,-1.12452,-0.945907,-0.627497,-1.615862,0.440215,0.507765,1.269673,-0.086415,0.953523,-1.033345,1.394559,1.723407,1.159443,1.68087,1.416974,1.595413,1.232407,1.570607,0.82468,0.896289,-0.371382,-1.385383,-0.456707,0.814725,-0.004402,0.224213,-0.873379,-0.265826,-0.488732,-0.377269,-0.736003,-0.197943,1.463074,-1.403397,-1.37987,-1.670084,-0.881505,-0.818616,-0.856297,0.071271,-0.141417,-1.791071,0.341445,-1.165532,1.079361,0.862529,-0.685679,-0.781568,1.68265,-0.966152,1.229815,0.616751,-0.016096,-0.63416,-1.008339,1.537949,-0.521526,0.975585,-0.790536,-0.655827,1.627827,0.507112,-1.206753,-0.728493,-0.890239,-0.183807,0.184027,-1.20157,0.417739,0.403229,-1.280551,-0.985985,0.271361,0.702027,-1.105805,1.287994,-1.4884,-1.486768,-0.736444,-0.470315,0.952327,1.733241,-1.124359,-1.452184,0.553803,-1.705564,0.531675,0.177155,1.677393,-1.366575,-0.061038,-0.077201,-1.377731,-1.023179,0.114855,-0.852663,0.670032
-0.49914,-0.04881,-0.211438,0.201212,-0.711659,2.900737,1.373021,1.487181,0.648891,1.063846,0.255262,-0.831694,-0.703149,1.396075,-0.198903,-0.895915,-0.358795,0.60215,0.482054,0.960204,-1.522782,-1.584716,-0.476225,-1.170159,0.240027,-0.694535,0.548883,1.019684,1.512221,0.729782,-0.547811,1.502301,0.109334,0.540972,0.916459,1.198109,-0.381954,0.314826,1.62659,-0.456144,0.041043,1.244091,-0.73553,0.822232,-1.457355,0.876617,-0.851618,1.42252,-1.356176,0.316139,-1.43354,1.353611,-1.023243,0.73028,0.065167,0.087256,-0.064156,-1.35551,-1.564275,-0.964487,-0.363803,-0.657611,0.575721,-1.723877,1.693332,-0.61714,-0.662946,0.307078,0.028552,-1.396853,0.948989,-0.444282,1.015254,0.208222,1.3542,0.119425,-1.205819,1.618788,0.302794,1.485704,-0.623144,-0.455764,1.362419,-1.573301,0.19952,0.422666,-1.201569,1.409885,1.455681,-0.220205,-0.755669,-1.504687,-0.353939,-1.053334,1.73324,-0.011134,0.521566,-0.948699,1.493653,-0.238778
-0.145526,-0.399737,0.086375,1.522854,-0.105577,0.212555,1.638926,-1.23929,0.920883,-1.210774,1.506226,-1.020942,0.480792,0.124014,1.370168,1.075468,1.511224,-0.92668,-0.755335,0.396032,0.620437,-0.272954,-1.427426,1.496534,-1.632679,1.720753,1.657508,-1.000907,1.513717,1.294194,-1.087518,-0.804603,-1.47481,-0.492339,1.374379,1.518861,-0.811127,-0.372683,-1.4496,-1.618953,-1.543653,-1.122586,-0.383275,-1.854628,-0.410395,-0.697788,-0.428609,-0.246548,0.033937,-1.456128,0.005667,0.31598,1.184374,-0.334599,0.860064,0.960532,0.253436,0.25381,1.214387,-0.066381,0.122256,-1.223807,-0.841033,0.273033,0.814676,-1.002482,0.814402,-0.421564,-1.690796,1.608646,-0.706202,0.934737,0.75352,-0.896801,-1.54368,-0.900344,1.205781,-0.739244,-0.2063,-0.648299,0.742,-1.675019,-0.352285,-1.656256,-0.060788,1.291313,-0.794672,1.359763,1.39688,0.089827,-1.053726,1.106456,-0.040947,0.972096,0.004756,-0.657924,0.892938,-0.98412,0.968475,-1.085273
-0.209514,0.515601,-1.145909,-1.559956,-1.271207,-1.103356,0.135181,-0.458447,0.764079,0.294154,0.221148,-0.032615,-0.373118,-0.316984,1.3203,1.440392,1.516774,-0.638088,0.63113,0.999417,-1.74362,-0.567185,-0.903608,-0.945512,-0.340296,-0.366288,-1.065472,0.576062,0.352173,-0.777459,0.875673,-0.38535,1.165548,1.307641,1.602364,-0.995142,0.921987,-1.726775,0.922994,1.303734,0.278857,0.792045,0.632815,-0.379537,0.556901,-1.133224,1.224795,-0.081765,1.114543,-0.19998,-0.774835,-1.520443,0.178608,-0.580066,1.21978,-0.099076,-0.491348,1.270029,-0.177114,1.082525,-0.233405,-0.521948,-1.58243,-0.832758,-1.418541,1.425812,-0.679642,-0.450015,-1.199005,0.728875,-0.22833,-0.333054,-1.625896,1.617792,-0.750222,1.548727,1.013672,1.368163,1.205898,-1.591612,1.485802,-0.693615,1.107172,-1.379792,1.260572,-0.079099,0.584004,0.005957,-0.772336,0.845067,-0.929659,-0.94341,1.229309,-0.906208,1.107157,0.798793,0.25619,0.707752,-0.147975,-0.000136
